recharge_mm_day,recharge_m3d,pumping_m3d,groundwater_to_stream_m3d,groundwater_discharge_m3d,stream_loss_to_groundwater_m3d,saturation_excess_m3d,landlab_saturation_excess_m3d,landlab_surface_flux_integration_error_m3d,total_streamflow_m3d,Q_m3d,storage_m3,storage_change_m3,mass_balance_streamflow_m3d,mass_balance_error_m3d,mass_balance_error_pct,streamflow_availability_roundoff_m3d,substeps,pumping_chunks,unavailable_stream_loss_m3d,stream_limiter_substeps,stream_limiter_max_iterations_used,stream_limiter_max_dry_reaches,stream_limiter_numerical_clip_m3,date,initial_storage_m3,scheduled_pumping_m3d
0.0,0.0,0.0,2103.681296507142,2103.681296507142,0.0,1622.3993979235092,1622.3993979235072,-2.0463630789890885e-12,3726.0806944306514,3726.0806944306514,1157270.1335906675,-3726.080705779139,3726.080705779139,1.1348487532814033e-05,3.045690211490204e-07,3.053707468856782e-12,243,1,4789.019235192307,243,2,4,6.846486429144109e-09,2009-04-26,6522.536169929949,0.0
0.0,0.0,0.0,2068.212199285287,2068.212199285287,0.0,1584.621289506275,1584.621289506275,0.0,3652.833488791562,3652.833488791562,1153617.3000905109,-3652.8335001566447,3652.8335001566447,1.1365082627889933e-05,3.111305956705271e-07,4.993410296193206e-13,243,1,4748.338472730143,243,2,4,6.8466320782394715e-09,2009-04-27,6522.536169929949,0.0
0.0,0.0,0.0,2033.7100014343625,2033.7100014343625,0.0,1548.1791944823997,1548.1791944823904,-9.322320693172514e-12,3581.889195916762,3581.889195916762,1150035.4108831915,-3581.8892073193565,3581.8892073193565,1.1402594282117207e-05,3.183402283581734e-07,9.727314589610323e-12,243,1,4708.270178345481,243,2,4,6.799764741687722e-09,2009-04-28,6522.536169929949,0.0
0.0,0.0,0.0,2000.208799864927,2000.208799864927,0.0,1512.8139054050782,1512.8139054050532,-2.5011104298755527e-11,3513.022705270005,3513.022705270005,1146522.3881664735,-3513.0227167180274,3513.0227167180274,1.1448022178228712e-05,3.2587384430362586e-07,2.431389562341374e-11,243,1,4668.69211703062,243,2,4,6.773153333281095e-09,2009-04-29,6522.536169929949,0.0
0.0,0.0,0.0,1967.7067676345835,1967.7067676345835,0.0,1478.6161625580505,1478.6161625580496,-9.094947017729282e-13,3446.322930192634,3446.322930192634,1143076.0652247837,-3446.322941689752,3446.322941689752,1.1497118066472467e-05,3.3360536029265336e-07,0.0,243,1,4629.600758147736,243,2,4,6.746514611157798e-09,2009-04-30,6522.536169929949,0.0
0.0,0.0,0.0,1936.1014085930055,1936.1014085930055,0.0,1446.8159892116937,1446.8159892116787,-1.5006662579253316e-11,3382.9173978046992,3382.9173978046992,1139693.1478154315,-3382.9174093522597,3382.9174093522597,1.1547560461622197e-05,3.4134916890664657e-07,1.3657413234233982e-11,243,1,4591.043871107321,243,2,4,6.703097884483647e-09,2009-05-01,6522.536169929949,0.0
0.0,0.0,0.0,1905.350516246912,1905.350516246912,0.0,1416.6209463487487,1416.6209463487328,-1.5916157281026244e-11,3321.971462595661,3321.971462595661,1136371.17634125,-3321.971474181395,3321.971474181395,1.1585734227992361e-05,3.4876079815969323e-07,1.6847105234340295e-11,243,1,4552.9291198556975,243,2,4,6.7351224773747985e-09,2009-05-02,6522.536169929949,0.0
0.0,0.0,0.0,1875.5091044868598,1875.5091044868598,0.0,1387.9248183171546,1387.9248183171376,-1.7053025658242404e-11,3263.4339228040144,3263.4339228040144,1133107.7424068435,-3263.43393440661,3263.43393440661,1.160259580501588e-05,3.5553334426932653e-07,1.813547751506944e-11,243,1,4515.244039778154,243,2,4,6.7178858647372965e-09,2009-05-03,6522.536169929949,0.0
24.718260324250178,368195.6222398782,0.0,5292.073507607299,5292.073507607299,0.0,21422.68130773396,21422.681307733947,-1.4551915228366852e-11,26714.75481534126,26714.75481534126,1474588.609828894,341480.86742205056,26714.754817827663,2.486402081558481e-06,6.752937654263032e-10,4.943608133279941e-12,231,1,4031.6152747063293,231,3,4,2.491412723719488e-08,2009-05-04,6522.536169929949,0.0
0.0,0.0,0.0,7133.059250991346,7133.059250991346,0.0,5297.913791225708,5297.913791225674,-3.456079866737127e-11,12430.973042217054,12430.973042217054,1462157.6367878222,-12430.97304107179,12430.97304107179,-1.145264832302928e-06,-9.212994255666657e-09,3.639808295265493e-11,242,1,3754.25390431623,242,3,4,1.2374260272482736e-08,2009-05-05,6522.536169929949,0.0
2.1962344123043933,32714.434002044974,0.0,6671.808825300526,6671.808825300526,0.0,6578.885403860848,6578.885403860444,-4.0381564758718014e-10,13250.694229161374,13250.694229161374,1481621.3765621816,19463.73977435939,13250.694227685584,-1.4757897588424385e-06,-4.511127286353746e-09,3.9888263872467355e-10,241,1,3661.040255737956,241,3,4,2.2180352660449814e-08,2009-05-06,6522.536169929949,0.0
0.0,0.0,0.0,6303.98273132187,6303.98273132187,0.0,4801.163488473796,4801.163488471496,-2.3001121007837355e-09,11105.146219795666,11105.146219795666,1470516.230336405,-11105.146225776523,11105.146225776523,5.980857167742215e-06,5.385662688402832e-08,2.2984488217800825e-09,242,1,3591.3705853326373,242,3,4,1.1253429778700866e-08,2009-05-07,6522.536169929949,0.0
0.0,0.0,0.0,5906.918215050978,5906.918215050978,0.0,4378.077238090168,4378.0772380819,-8.26821633381769e-09,10284.995453141146,10284.995453141146,1460231.2348714974,-10284.995464907726,10284.995464907726,1.1766580428229645e-05,1.1440530497438786e-07,8.265718166733991e-09,243,1,3540.2528936330177,243,3,4,1.0585330840594729e-08,2009-05-08,6522.536169929949,0.0
0.0,0.0,0.0,5613.711817107327,5613.711817107327,0.0,4147.530755357744,4147.53075533079,-2.69537849817425e-08,9761.242572465071,9761.242572465071,1450469.9922851576,-9761.242586339824,9761.242586339824,1.3874752767151222e-05,1.4214125552588938e-07,2.6955124940601823e-08,243,1,3489.740331242539,243,3,4,1.0021556409597017e-08,2009-05-09,6522.536169929949,0.0
0.0,0.0,0.0,5368.290939878292,5368.290939878292,0.0,3980.0797879698694,3980.079787889649,-8.022016118047759e-08,9348.370727848162,9348.370727848162,1441121.6215430985,-9348.37074205908,9348.37074205908,1.4210918379831128e-05,1.5201492080213562e-07,8.022165422227889e-08,243,1,3439.516843409979,243,3,4,9.460491077632705e-09,2009-05-10,6522.536169929949,0.0
0.0,0.0,0.0,5158.985180220452,5158.985180220452,0.0,3830.4803587794013,3830.480358739865,-3.953618943342008e-08,8989.465538999853,8989.465538999853,1432132.1559903165,-8989.465552781941,8989.465552781941,1.3782087989966385e-05,1.533137638610928e-07,3.953250872058949e-08,243,1,3389.695273952169,243,4,4,9.05234372817746e-09,2009-05-11,6522.536169929949,0.0
0.0,0.0,0.0,4974.9356280827,4974.9356280827,0.0,3695.0749645253345,3695.0749645237292,-1.6052581486292183e-09,8670.010592608034,8670.010592608034,1423462.1453844614,-8670.010605855146,8670.010605855146,1.3247112292447127e-05,1.5279234241652383e-07,1.6017957558150833e-09,243,1,3340.28960268685,243,4,4,8.654432589317907e-09,2009-05-12,6522.536169929949,0.0
0.0,0.0,0.0,4809.61160501048,4809.61160501048,0.0,3565.242471516741,3565.2424715148845,-1.8562786863185465e-09,8374.854076527221,8374.854076527221,1415087.2912951272,-8374.854089334141,8374.854089334141,1.2806920494767837e-05,1.52921117886438e-07,1.8529640044562257e-09,243,1,3291.302703241064,243,4,4,8.37948089240872e-09,2009-05-13,6522.536169929949,0.0
0.0,0.0,0.0,4658.994195131824,4658.994195131824,0.0,3440.0247709798878,3440.0247709746814,-5.206402420299128e-09,8099.018966111712,8099.018966111712,1406988.2723164689,-8099.018978658365,8099.018978658365,1.2546653124445584e-05,1.549157145761373e-07,5.199071842151588e-09,243,1,3242.7704815837747,243,4,4,8.170327144271603e-09,2009-05-14,6522.536169929949,0.0
0.0,0.0,0.0,4520.035502999634,4520.035502999634,0.0,3323.2449618981773,3323.2449618849005,-1.3276803656481206e-08,7843.280464897812,7843.280464897812,1399144.9918391078,-7843.280477361055,7843.280477361055,1.2463243365345988e-05,1.5890345119392393e-07,1.327566591383724e-08,243,1,3194.7510005526833,243,4,4,7.887875109994947e-09,2009-05-15,6522.536169929949,0.0
0.0,0.0,0.0,4390.262954013125,4390.262954013125,0.0,3220.883885239251,3220.8838852084928,-3.075820131925866e-08,7611.146839252376,7611.146839252376,1391533.8449873421,-7611.14685176569,7611.14685176569,1.2513314686657395e-05,1.6440774209677038e-07,3.0760466316828586e-08,243,1,3147.353806746083,243,4,4,7.721780540902588e-09,2009-05-16,6522.536169929949,0.0
0.0,0.0,0.0,4267.22571753636,4267.22571753636,0.0,3123.8278447023977,3123.8278446374507,-6.49470166536048e-08,7391.053562238758,7391.053562238758,1384142.7914124783,-7391.053574863821,7391.053574863821,1.2625063391169533e-05,1.708154766203565e-07,6.494589754879598e-08,243,1,3100.516898217488,243,4,4,7.587381643980417e-09,2009-05-17,6522.536169929949,0.0
0.0,0.0,0.0,4150.538593928827,4150.538593928827,0.0,3029.770715757966,3029.770715632588,-1.2537839211290702e-07,7180.309309686793,7180.309309686793,1376962.4820900299,-7180.309322448447,7180.309322448447,1.2761654033965897e-05,1.7773125726029643e-07,1.2537826038107217e-07,243,1,3054.2176815564853,243,4,4,7.49130209226662e-09,2009-05-18,6522.536169929949,0.0
0.0,0.0,0.0,4039.7781782304455,4039.7781782304455,0.0,2938.921634902935,2938.921634681177,-2.2175800040713511e-07,6978.69981313338,6978.69981313338,1369983.7822640075,-6978.699826022377,6978.699826022377,1.2888996934634633e-05,1.8469051909316648e-07,2.2175472819838468e-07,243,1,3008.4873475431623,243,4,4,7.346816756384799e-09,2009-05-19,6522.536169929949,0.0
0.0,0.0,0.0,3934.758028544258,3934.758028544258,0.0,2851.805376462916,2851.805376102401,-3.60514604835771e-07,6786.563405007174,6786.563405007174,1363197.2188460254,-6786.563417982077,6786.563417982077,1.2974903256690595e-05,1.9118517661400656e-07,3.6051636502494697e-07,243,1,2963.5147929487157,243,4,4,7.346396829613906e-09,2009-05-20,6522.536169929949,0.0
0.0,0.0,0.0,3835.1130049572257,3835.1130049572257,0.0,2768.116401162619,2768.116400622569,-5.400497684604488e-07,6603.2294061198445,6603.2294061198445,1356593.9894269188,-6603.229419106618,6603.229419106618,1.2986773072043434e-05,1.9667305567887533e-07,5.400491286889963e-07,243,1,2919.1968400577357,243,4,4,7.2840050392175055e-09,2009-05-21,6522.536169929949,0.0
0.0,0.0,0.0,3740.2467635017933,3740.2467635017933,0.0,2687.213971638776,2687.213970887496,-7.512799129472114e-07,6427.460735140569,6427.460735140569,1350166.5286788398,-6427.460748079,6427.460748079,1.2938430700160097e-05,2.012992565380824e-07,7.512790195159948e-07,243,1,2875.4213056122276,243,4,4,7.18440311222476e-09,2009-05-22,6522.536169929949,0.0
0.0,0.0,0.0,3649.7621636607123,3649.7621636607123,0.0,2610.237570119371,2610.237569140735,-9.78635853243759e-07,6259.999733780083,6259.999733780083,1343906.528932206,-6259.999746633694,6259.999746633694,1.2853610314778052e-05,2.0532924656570577e-07,9.78638499702088e-07,243,1,2832.112589807107,243,4,4,7.092929918523751e-09,2009-05-23,6522.536169929949,0.0
0.0,0.0,0.0,3563.326335802365,3563.326335802365,0.0,2538.095220975234,2538.095219778664,-1.1965698831772897e-06,6101.421556777599,6101.421556777599,1337805.1073626527,-6101.421569553437,6101.421569553437,1.2775837603840046e-05,2.0939116332483005e-07,1.1965695848497378e-06,243,1,2789.351997181235,243,4,4,7.067918496390725e-09,2009-05-24,6522.536169929949,0.0
0.0,0.0,0.0,3480.581962664086,3480.581962664086,0.0,2469.236011371573,2469.2360099907532,-1.3808198673359584e-06,5949.817974035659,5949.817974035659,1331855.2893759182,-5949.817986734444,5949.817986734444,1.2698785212705843e-05,2.134314905265794e-07,1.3808203206516474e-06,243,1,2747.1247993347356,243,4,4,7.039964328626244e-09,2009-05-25,6522.536169929949,0.0
0.0,0.0,0.0,3401.1370818484684,3401.1370818484684,0.0,2402.7550970106477,2402.7550955116412,-1.499006430094596e-06,5803.892178859116,5803.892178859116,1326051.3971844115,-5803.892191506689,5803.892191506689,1.2647573385038413e-05,2.1791537416126788e-07,1.4990071761644685e-06,243,1,2705.5068042430103,243,4,4,6.985404324972471e-09,2009-05-26,6522.536169929949,0.0
0.0,0.0,0.0,3324.8099206151874,3324.8099206151874,0.0,2339.593904250404,2339.593902791068,-1.4593360901926644e-06,5664.403824865592,5664.403824865592,1320386.9933468266,-5664.40383758489,5664.40383758489,1.2719298865704332e-05,2.245478823615692e-07,1.4593365483945003e-06,243,1,2664.6268554394837,243,4,4,6.967921993937858e-09,2009-05-27,6522.536169929949,0.0
0.0,0.0,0.0,3251.4756891512147,3251.4756891512147,0.0,2280.525882867269,2280.5258817161725,-1.151096512330696e-06,5532.001572018484,5532.001572018484,1314854.9917617831,-5532.001585043501,5532.001585043501,1.3025017324252985e-05,2.35448546498393e-07,1.1510963253652626e-06,243,1,2624.436607358972,243,4,4,6.8901651227161304e-09,2009-05-28,6522.536169929949,0.0
0.0,0.0,0.0,3180.8345467529257,3180.8345467529257,0.0,2224.782770290211,2224.7827702898576,-3.533386916387826e-10,5405.617317043137,5405.617317043137,1309449.3744305857,-5405.617331197485,5405.617331197485,1.4154348718875553e-05,2.6184518532576176e-07,3.5397792734633525e-10,243,1,2585.097999597231,243,4,4,6.87011997207195e-09,2009-05-29,6522.536169929949,0.0
0.0,0.0,0.0,3126.745792147401,3126.745792147401,0.0,2170.4386253624193,2170.4386253586836,-3.735749487532303e-09,5297.18441750982,5297.18441750982,1304152.189998976,-5297.184431609698,5297.184431609698,1.409987726219697e-05,2.661768236359542e-07,3.7363225380104444e-09,243,1,2561.3076756278992,243,3,3,6.830969329029102e-09,2009-05-30,6522.536169929949,0.0
0.0,0.0,0.0,3081.4531284469886,3081.4531284469886,0.0,2116.634320713065,2116.6343207026302,-1.0434632713440806e-08,5198.087449160053,5198.087449160053,1298954.102535794,-5198.0874631819315,5198.0874631819315,1.4021878087078221e-05,2.697507147849132e-07,1.0437784788661455e-08,243,1,2546.572234725981,243,3,3,6.764883163109165e-09,2009-05-31,6522.536169929949,0.0
0.0,0.0,0.0,3036.072127940425,3036.072127940425,0.0,2065.019851430471,2065.0198514030453,-2.742581273196265e-08,5101.091979370896,5101.091979370896,1293853.0105424942,-5101.091993299779,5101.091993299779,1.392888225382194e-05,2.7305687237394177e-07,2.742853901761345e-08,243,1,2532.02201501803,243,3,3,6.72107406162627e-09,2009-06-01,6522.536169929949,0.0
0.0,0.0,0.0,2990.583461737532,2990.583461737532,0.0,2016.520628705488,2016.5206286390692,-6.641880645474885e-08,5007.10409044302,5007.10409044302,1288845.906438253,-5007.104104241356,5007.104104241356,1.3798336112813558e-05,2.7557517929626096e-07,6.641690887373773e-08,243,1,2517.6549209042278,243,3,3,6.725871374406926e-09,2009-06-02,6522.536169929949,0.0
0.0,0.0,0.0,2945.2261285587183,2945.2261285587183,0.0,1971.1988637181275,1971.1988635779755,-1.4015199667483103e-07,4916.424992276846,4916.424992276846,1283929.4814323673,-4916.42500588554,4916.42500588554,1.3608693734568078e-05,2.768005963332476e-07,1.4015263270517215e-07,243,1,2503.472810549216,243,3,3,6.700864869558725e-09,2009-06-03,6522.536169929949,0.0
0.0,0.0,0.0,2900.2684818261937,2900.2684818261937,0.0,1926.7674297542603,1926.767429537273,-2.1698724594898522e-07,4827.035911580454,4827.035911580454,1279102.445507383,-4827.035924984375,4827.035924984375,1.3403921002463903e-05,2.7768430172823485e-07,2.1698500540567619e-07,243,1,2489.4708460679694,243,3,3,6.698231171333504e-09,2009-06-04,6522.536169929949,0.0
0.0,0.0,0.0,2856.0436120545237,2856.0436120545237,0.0,1882.9692744617769,1882.9692744617746,-2.2737367544323206e-12,4739.012886516301,4739.012886516301,1274363.432607378,-4739.012900004862,4739.012900004862,1.3488561307894997e-05,2.846280774606281e-07,2.6639829589371508e-12,243,1,2475.9933530326243,243,3,3,6.6496751771972765e-09,2009-06-05,6522.536169929949,0.0
0.0,0.0,0.0,2815.193474120127,2815.193474120127,0.0,1840.9499653213202,1840.9499653213134,-6.821210263296962e-12,4656.143439441447,4656.143439441447,1269707.2891546378,-4656.143452740274,4656.143452740274,1.3298827070684638e-05,2.856189291774912e-07,5.9403732962939335e-12,243,1,2465.6521178999947,243,3,2,6.587435838778054e-09,2009-06-06,6522.536169929949,0.0
0.0,0.0,0.0,2775.3327683000207,2775.3327683000207,0.0,1800.5009119276028,1800.5009119275994,-3.410605131648481e-12,4575.8336802276235,4575.8336802276235,1265131.4554613165,-4575.833693321329,4575.833693321329,1.3093705092614982e-05,2.861490598254464e-07,2.125070410108736e-12,243,1,2456.1190810527496,243,3,2,6.527179421055759e-09,2009-06-07,6522.536169929949,0.0
0.0,0.0,0.0,2735.807397318775,2735.807397318775,0.0,1761.2305675295133,1761.2305675295092,-4.092726157978177e-12,4497.0379648482885,4497.0379648482885,1260634.4174835791,-4497.037977737375,4497.037977737375,1.2889086065115407e-05,2.86612791106567e-07,4.403999041816662e-12,243,1,2446.714460986726,243,3,2,6.499150598901626e-09,2009-06-08,6522.536169929949,0.0
0.0,0.0,0.0,2696.8376491219587,2696.8376491219587,0.0,1723.7636095103035,1723.7636095102953,-8.185452315956354e-12,4420.601258632262,4420.601258632262,1256213.8162122592,-4420.601271319902,4420.601271319902,1.2687639355135616e-05,2.8701162073699863e-07,8.956387593820091e-12,243,1,2437.4344603742916,243,3,2,6.507384264708795e-09,2009-06-09,6522.536169929949,0.0
0.0,0.0,0.0,2658.5194318202534,2658.5194318202534,0.0,1687.7718417301653,1687.7718417301642,-1.1368683772161603e-12,4346.291273550419,4346.291273550419,1251867.5249262173,-4346.29128604196,4346.29128604196,1.2491541383496951e-05,2.8740690766892045e-07,1.1442557784737262e-12,243,1,2428.275435764143,243,3,2,6.436867923333808e-09,2009-06-10,6522.536169929949,0.0
0.0,0.0,0.0,2620.8375665197364,2620.8375665197364,0.0,1652.842310978931,1652.8423109789182,-1.2732925824820995e-11,4273.679877498667,4273.679877498667,1247593.845036414,-4273.679889803287,4273.679889803287,1.2304619303904474e-05,2.879162600189703e-07,1.2763439396463058e-11,243,1,2419.2339531091666,243,3,2,6.3983144510362445e-09,2009-06-11,6522.536169929949,0.0
0.0,0.0,0.0,2583.7934608428473,2583.7934608428473,0.0,1618.4863623514216,1618.4863623514084,-1.318767317570746e-11,4202.279823194269,4202.279823194269,1243391.5652010895,-4202.279835324502,4202.279835324502,1.2130232789786533e-05,2.8865837747927685e-07,1.0230238037305246e-11,243,1,2410.3067698252107,243,3,2,6.398800062214024e-09,2009-06-12,6522.536169929949,0.0
0.0,0.0,0.0,2547.389480351417,2547.389480351417,0.0,1584.8087812502968,1584.8087812502968,0.0,4132.198261601714,4132.198261601714,1239259.3669275246,-4132.198273564922,4132.198273564922,1.1963207725784741e-05,2.895119482121042e-07,0.0,243,1,2401.49082371356,243,3,2,6.374211462756995e-09,2009-06-13,6522.536169929949,0.0
0.0,0.0,0.0,2511.690587697905,2511.690587697905,0.0,1553.2740859703745,1553.2740859703654,-9.094947017729282e-12,4064.9646736682794,4064.9646736682794,1235194.4022420552,-4064.9646854694,4064.9646854694,1.1801120763266226e-05,2.9031299596403495e-07,9.799114904081164e-12,243,1,2392.784202784224,243,3,2,6.330449157996329e-09,2009-06-14,6522.536169929949,0.0
0.0,0.0,0.0,2476.6667578336924,2476.6667578336924,0.0,1523.65783391263,1523.6578339126213,-8.640199666842818e-12,4000.3245917463223,4000.3245917463223,1231194.0776386703,-4000.3246033848263,4000.3246033848263,1.1638504020083928e-05,2.9093899055682006e-07,8.107337372310057e-12,243,1,2384.1866972026096,243,3,2,6.3485639210367286e-09,2009-06-15,6522.536169929949,0.0
0.0,0.0,0.0,2442.3666352102096,2442.3666352102096,0.0,1495.063770830558,1495.063770830553,-5.002220859751105e-12,3937.4304060407676,3937.4304060407676,1227256.6472211524,-3937.4304175178986,3937.4304175178986,1.1477131010906305e-05,2.9148784343829316e-07,5.6142512513956966e-12,243,1,2375.710112729979,243,3,2,6.31055170861178e-09,2009-06-16,6522.536169929949,0.0
0.0,0.0,0.0,2408.7515393532567,2408.7515393532567,0.0,1467.7693748817996,1467.769374881796,-3.637978807091713e-12,3876.5209142350564,3876.5209142350564,1223380.1262955999,-3876.5209255525842,3876.5209255525842,1.1317527878418332e-05,2.9195064584373574e-07,5.619020011632646e-12,243,1,2367.34457291802,243,3,2,6.2997674038175465e-09,2009-06-17,6522.536169929949,0.0
